Name,BSE_code,NSE_code,Industry,Current_Price,Market_Capitalization
Mahindra Holiday,533088,MHRIL,Hotels, 455 ," 9,187 "
Home First Finan,543259,HOMEFIRST,Finance - Housing," 1,036 "," 9,207 "
Indbull.RealEst.,532832,IBREALEST,Construction, 145 ," 9,210 "
Mahindra Life.,532313,MAHLIFE,Construction, 597 ," 9,250 "
PG Electroplast,533581,PGEL,Electronics - Components," 3,555 "," 9,277 "
Eureka Forbes,543482,,Domestic Appliances, 482 ," 9,326 "
Esab India,500133,ESABINDIA,Electrodes - Welding Equipment," 6,075 "," 9,350 "
National Standar,504882,,Construction," 4,699 "," 9,398 "
Genus Power,530343,GENUSPOWER,Electronics - Components, 310 ," 9,418 "
Juniper Hotels,544129,JUNIPER,Hotels, 423 ," 9,420 "
Kama Holdings,532468,,Finance & Investments," 2,948 "," 9,459 "
Bengal & Assam,533095,,Finance & Investments," 8,399 "," 9,488 "
RattanIndia Pow.,533122,RTNPOWER,Power Generation And Supply, 18 ," 9,570 "
Kirl. Ferrous,500245,,Steel - Pig Iron, 688 ," 9,588 "
Neuland Labs.,524558,NEULANDLAB,Pharmaceuticals - Indian - Bulk Drugs," 7,485 "," 9,603 "
G S F C,500690,GSFC,Fertilizers, 242 ," 9,659 "
PCBL Ltd,506590,PCBL,Chemicals, 256 ," 9,671 "
Arvind Ltd,500101,ARVIND,Textiles - Cotton/Blended, 370 ," 9,682 "
Galaxy Surfact.,540935,GALAXYSURF,Chemicals," 2,745 "," 9,731 "
KNR Construct.,532942,KNRCON,Construction, 349 ," 9,807 "
Zen Technologies,533339,ZENTEC,Miscellaneous," 1,175 "," 9,876 "
Texmaco Rail,533326,TEXRAIL,Engineering, 248 ," 9,923 "
Safari Inds.,523025,SAFARI,Moulded Luggage," 2,038 "," 9,940 "
Varroc Engineer,541578,VARROC,Auto Ancillaries, 651 ," 9,946 "
Sheela Foam,540203,SFL,Miscellaneous, 915 ," 9,946 "
Sapphire Foods,543397,SAPPHIRE,Hotels," 1,567 "," 9,993 "
Indiabulls Hous.,535789,IBULHSGFIN,Finance - Housing, 167 ," 9,995 "
Valor Estate,533160,DBREALTY,Construction, 186 ," 10,006 "
MOIL,533286,MOIL,Mining / Minerals / Metals, 494 ," 10,059 "
Guj Pipavav Port,533248,GPPL,Miscellaneous, 209 ," 10,114 "
Metropolis Healt,542650,METROPOLIS,Healthcare," 1,978 "," 10,133 "
Gravita India,533282,GRAVITA,Mining / Minerals / Metals," 1,476 "," 10,191 "
Vesuvius India,520113,VESUVIUS,Refractories / Intermediates," 5,034 "," 10,219 "
Mah. Scooters,500266,MAHSCOOTER,Finance & Investments," 8,964 "," 10,246 "
Electrost.Cast.,500128,ELECTCAST,Castings & Forgings, 173 ," 10,313 "
Latent View,543398,LATENTVIEW,Computers - Software - Medium / Small, 501 ," 10,327 "
JK Lakshmi Cem.,500380,JKLAKSHMI,Cement - North India, 884 ," 10,401 "
Sh.Renuka Sugar,532670,RENUKA,Sugar, 49 ," 10,438 "
G N F C,500670,GNFC,Chemicals, 711 ," 10,440 "
Wockhardt,532300,WOCKPHARMA,Pharmaceuticals - Indian - Bulk Drugs & Formln, 687 ," 10,533 "
Redtape,543957,REDTAPE,Trading, 767 ," 10,599 "
India Grid Trust,540565,INDIGRID,Power Generation And Supply, 136 ," 10,626 "
Glenmark Life,543322,GLS,Pharmaceuticals - Indian - Bulk Drugs & Formln, 869 ," 10,648 "
R C F,524230,RCF,Fertilizers, 193 ," 10,658 "
Saregama India,532163,SAREGAMA,Entertainment / Electronic Media Software, 555 ," 10,721 "
Nava,513023,NAVA,Diversified - Large, 746 ," 10,827 "
T R I L,532928,TRIL,Electric Equipment, 723 ," 10,849 "
KPI Green Energy,542323,KPIGREEN,Construction," 1,805 "," 10,880 "
Tega Inds.,543413,TEGA,Engineering," 1,638 "," 10,898 "
TTK Prestige,517506,TTKPRESTIG,Domestic Appliances, 787 ," 10,906 "
Alkyl Amines,506767,ALKYLAMINE,Chemicals," 2,137 "," 10,926 "
Graphite India,509488,GRAPHITE,Electrodes - Graphites, 561 ," 10,968 "
Equitas Sma. Fin,543243,EQUITASBNK,Banks - Private Sector, 97 ," 11,038 "
Volt.Transform.,532757,VOLTAMP,Electric Equipment," 11,004 "," 11,133 "
Caplin Point Lab,524742,CAPLIPOINT,Pharmaceuticals - Indian - Formulations," 1,473 "," 11,193 "
JK Tyre & Indust,530007,JKTYRE,Tyres, 430 ," 11,205 "
Azad Engineering,544061,AZAD,Engineering," 1,898 "," 11,220 "
Cera Sanitary.,532443,CERA,Ceramics - Tiles / Sanitaryware," 8,683 "," 11,293 "
Thomas Cook (I),500413,THOMASCOOK,Travel Agencies, 241 ," 11,359 "
Zydus Wellness,531335,ZYDUSWELL,Food - Processing - Indian," 1,786 "," 11,365 "
CEAT,500878,CEATLTD,Tyres," 2,822 "," 11,414 "
Lemon Tree Hotel,541233,LEMONTREE,Hotels, 144 ," 11,421 "
Route Mobile,543228,ROUTE,Computers - Software - Medium / Small," 1,823 "," 11,449 "
Happy Forgings,544057,HAPPYFORGE,Castings & Forgings," 1,219 "," 11,488 "
H.G. Infra Engg.,541019,HGINFRA,Construction," 1,763 "," 11,492 "
Minda Corp,538962,MINDACORP,Auto Ancillaries, 481 ," 11,509 "
Reliance Power,532939,RPOWER,Power Generation And Supply, 29 ," 11,621 "
RattanIndia Ent,534597,RTNINDIA,Miscellaneous, 84 ," 11,668 "
S C I,523598,SCI,Shipping, 252 ," 11,731 "
Puravankara,532891,PURVA,Construction, 495 ," 11,749 "
Jubilant Pharmo,530019,JUBLPHARMA,Pharmaceuticals - Indian - Bulk Drugs, 740 ," 11,784 "
Force Motors,500033,FORCEMOT,Automobiles - LCVs / HCVs," 8,965 "," 11,816 "
Usha Martin,517146,USHAMART,Steel - Medium / Small, 388 ," 11,819 "
MMTC,513377,MMTC,Trading, 79 ," 11,844 "
eClerx Services,532927,ECLERX,Computers - Software - Medium / Small," 2,419 "," 11,860 "
Inox India,544046,INOXINDIA,Packaging," 1,316 "," 11,940 "
Granules India,532482,GRANULES,Pharmaceuticals - Indian - Bulk Drugs & Formln, 493 ," 11,944 "
KFin Technolog.,543720,KFINTECH,Miscellaneous, 700 ," 11,995 "
Bajaj Electrical,500031,BAJAJELEC,Domestic Appliances," 1,057 "," 12,176 "
Can Fin Homes,511196,CANFINHOME,Finance - Housing, 915 ," 12,186 "
Aether Industri.,543534,AETHER,Chemicals, 922 ," 12,227 "
Birla Corpn.,500335,BIRLACORPN,Cement - North India," 1,597 "," 12,299 "
PNC Infratech,539150,PNCINFRA,Construction, 481 ," 12,351 "
City Union Bank,532210,CUB,Banks - Private Sector, 167 ," 12,375 "
Doms Industries,544045,DOMS,Printing & Stationery," 2,040 "," 12,381 "
C.E. Info System,543425,MAPMYINDIA,Computers - Software - Medium / Small," 2,301 "," 12,443 "
Happiest Minds,543227,HAPPSTMNDS,Computers - Software - Medium / Small, 817 ," 12,445 "
G M D C,532181,GMDCLTD,Mining / Minerals / Metals, 393 ," 12,496 "
J & K Bank,532209,J&KBANK,Banks - Private Sector, 114 ," 12,595 "
Rainbow Child.,543524,RAINBOW,Healthcare," 1,246 "," 12,646 "
Tanla Platforms,532790,TANLA,Computers - Software - Medium / Small, 942 ," 12,661 "
Brookfield India,543261,BIRET,Construction, 265 ," 12,721 "
UTI AMC,543238,UTIAMC,Finance & Investments," 1,001 "," 12,734 "
Akzo Nobel,500710,AKZOINDIA,Paints / Varnishes," 2,835 "," 12,913 "
Nuvoco Vistas,543334,NUVOCO,Cement - North India, 363 ," 12,967 "
Godrej Agrovet,540743,GODREJAGRO,Food - Processing - Indian, 675 ," 12,983 "
Westlife Food,505533,WESTLIFE,Hotels, 840 ," 13,095 "
RHI Magnesita,534076,RHIM,Refractories / Intermediates, 637 ," 13,157 "
Craftsman Auto,543276,CRAFTSMAN,Auto Ancillaries," 5,542 "," 13,220 "
Indegene,544172,INDGN,Miscellaneous, 556 ," 13,308 "
Praj Industries,522205,PRAJIND,Engineering, 729 ," 13,394 "
JP Power Ven.,532627,JPPOWER,Power Generation And Supply, 20 ," 13,433 "
EID Parry,500125,EIDPARRY,Sugar, 764 ," 13,558 "
Newgen Software,540900,NEWGEN,Computers - Software - Medium / Small, 972 ," 13,633 "
HBL Power System,517271,HBLPOWER,Auto Ancillaries, 500 ," 13,863 "
Alok Industries,521070,ALOKINDS,Textiles - Processing, 28 ," 13,863 "
Vardhman Textile,502986,VTL,Textiles - Cotton/Blended, 480 ," 13,892 "
ERIS Lifescience,540596,ERIS,Pharmaceuticals - Indian - Formulations," 1,023 "," 13,924 "
PVR Inox,532689,PVRINOX,Entertainment / Electronic Media Software," 1,427 "," 14,007 "
Honasa Consumer,544014,HONASA,Trading, 433 ," 14,035 "
Engineers India,532178,ENGINERSIN,Engineering - Turnkey Services, 251 ," 14,098 "
Bombay Burmah,501425,BBTC,Auto Ancillaries," 2,026 "," 14,132 "
Supreme Petroch.,500405,SPLPETRO,Petrochemicals, 765 ," 14,388 "
Welspun Corp,532144,WELCORP,Steel - Large, 549 ," 14,397 "
BLS Internat.,540073,BLS,Computers - Software - Medium / Small, 351 ," 14,436 "
Ingersoll-Rand,500210,INGERRAND,Compressors / Drilling Equipment," 4,574 "," 14,440 "
Godawari Power,532734,GPIL,Steel - Large," 1,064 "," 14,466 "
Zee Entertainmen,505537,ZEEL,Entertainment / Electronic Media Software, 152 ," 14,580 "
Olectra Greentec,532439,OLECTRA,Automobiles - LCVs / HCVs," 1,779 "," 14,604 "
Netweb Technol.,543945,NETWEB,Computers - Hardware," 2,594 "," 14,624 "
C P C L,500110,CHENNPETRO,Refineries, 982 ," 14,625 "
Intellect Design,538835,INTELLECT,Computers - Software - Medium / Small," 1,068 "," 14,658 "
AAVAS Financiers,541988,AAVAS,Finance - Housing," 1,853 "," 14,665 "
Anant Raj,515055,ANANTRAJ,Construction, 430 ," 14,691 "
Firstsour.Solu.,532809,FSL,Computers - Software - Medium / Small, 210 ," 14,800 "
Elecon Engg.Co,505700,ELECON,Engineering," 1,322 "," 14,834 "
Welspun Living,514162,WELSPUNLIV,Textiles - Products, 154 ," 14,933 "
Railtel Corpn.,543265,RAILTEL,Telecommunications - Service Provider, 466 ," 14,940 "
Sanofi India,500674,SANOFI,Pharmaceuticals - Multinational," 6,500 "," 14,970 "
Fine Organic,541557,FINEORG,Chemicals," 4,890 "," 14,993 "
Jai Balaji Inds.,532976,JAIBALAJI,Steel - Large, 873 ," 15,058 "
Tata Tele. Mah.,532371,TTML,Telecommunications - Service Provider, 78 ," 15,196 "
Clean Science,543318,CLEAN,Chemicals," 1,431 "," 15,200 "
Amber Enterp.,540902,AMBER,Electronics - Components," 4,522 "," 15,235 "
Astrazeneca Phar,506820,ASTRAZEN,Pharmaceuticals - Multinational," 6,251 "," 15,627 "
DCM Shriram,523367,DCMSHRIRAM,Diversified - Mega," 1,005 "," 15,677 "
Mahanagar Gas,539957,MGL,Miscellaneous," 1,597 "," 15,774 "
Jyothy Labs,532926,JYOTHYLAB,Personal Care - Indian, 432 ," 15,849 "
RBL Bank,540065,RBLBANK,Banks - Private Sector, 263 ," 15,944 "
Indiamart Inter.,542726,INDIAMART,Miscellaneous," 2,681 "," 16,080 "
Ramkrishna Forg.,532527,RKFORGE,Castings & Forgings, 890 ," 16,091 "
IFCI,500106,IFCI,Finance - Term-Lending Institutions, 62 ," 16,094 "
Indian Energy Ex,540750,IEX,Miscellaneous, 181 ," 16,099 "
Concord Biotech,543960,CONCORDBIO,Pharmaceuticals - Indian - Bulk Drugs & Formln," 1,549 "," 16,206 "
Asahi India Glas,515030,ASAHIINDIA,Glass & Glass Products, 671 ," 16,312 "
HFCL,500183,HFCL,Engineering - Turnkey Services, 113 ," 16,327 "
Anand Rathi Wea.,543415,ANANDRATHI,Finance & Investments," 3,908 "," 16,346 "
KSB,500249,KSB,Pumps," 4,697 "," 16,349 "
Aptus Value Hou.,543335,APTUS,Finance - Housing, 330 ," 16,464 "
Sonata Software,532221,SONATSOFTW,Computers - Software - Medium / Small, 592 ," 16,614 "
NMDC Steel,543768,NSLNISP,Steel - Medium / Small, 57 ," 16,617 "
Rites,541556,RITES,Engineering - Turnkey Services, 692 ," 16,617 "
Karur Vysya Bank,590003,KARURVYSYA,Banks - Private Sector, 207 ," 16,630 "
Sterling & Wils.,542760,SWSOLAR,Engineering - Turnkey Services, 713 ," 16,641 "
Krishna Institu.,543308,KIMS,Healthcare," 2,084 "," 16,681 "
Techno Elec.Engg,542141,TECHNOE,Engineering - Turnkey Services," 1,553 "," 16,716 "
Guj.St.Petronet,532702,GSPL,Miscellaneous, 297 ," 16,732 "
Redington,532805,REDINGTON,Trading, 214 ," 16,747 "
Data Pattern,543428,DATAPATTNS,Electronics - Components," 3,001 "," 16,803 "
G R Infraproject,543317,GRINFRA,Construction," 1,740 "," 16,824 "
Kirl. Brothers,500241,KIRLOSBROS,Pumps," 2,122 "," 16,849 "
Zensar Tech.,504067,ZENSARTECH,Computers - Software - Medium / Small, 747 ," 16,940 "
Century Plyboard,532548,CENTURYPLY,Miscellaneous, 764 ," 16,964 "
National High,543385,NHIT,Construction, 131 ," 17,190 "
Alembic Pharma,533573,APLLTD,Pharmaceuticals - Indian - Bulk Drugs & Formln, 877 ," 17,231 "
Aster DM Health.,540975,ASTERDM,Healthcare, 347 ," 17,316 "
Jindal Saw,500378,JINDALSAW,Steel - Large, 544 ," 17,390 "
Aadhar Hsg. Fin.,544176,AADHARHFC,Finance - Housing, 409 ," 17,434 "
GE Shipping Co,500620,GESHIP,Shipping," 1,225 "," 17,489 "
Chalet Hotels,542399,CHALET,Hotels, 803 ," 17,521 "
Nuvama Wealth,543988,NUVAMA,Finance & Investments," 4,955 "," 17,539 "
Manappuram Fin.,531213,MANAPPURAM,Finance & Investments, 208 ," 17,597 "
Action Const.Eq.,532762,ACE,Engineering," 1,487 "," 17,706 "
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals," 3,574 "," 17,724 "
Capri Global,531595,CGCL,Finance & Investments, 215 ," 17,754 "
Cams Services,543232,CAMS,Miscellaneous," 3,613 "," 17,772 "
Bikaji Foods,543653,BIKAJI,Food - Processing - Indian, 716 ," 17,917 "
Lak. Mach. Works,500252,LAXMIMACH,Textile Machinery," 17,022 "," 18,185 "
Aditya AMC,543374,ABSLAMC,Finance & Investments, 632 ," 18,212 "
Swan Energy,503310,SWANENERGY,Diversified - Medium / Small, 587 ," 18,397 "
BEML Ltd,500048,BEML,Engineering," 4,438 "," 18,480 "
Inox Wind,539083,INOXWIND,Electric Equipment, 142 ," 18,496 "
Poly Medicure,531768,POLYMED,Healthcare," 1,931 "," 18,528 "
Shyam Metalics,543299,SHYAMMETL,Steel - Large, 669 ," 18,685 "
Cello World,544012,CELLO,Trading, 880 ," 18,686 "
V-Guard Industri,532953,VGUARD,Electric Equipment, 431 ," 18,746 "
Affle India,542752,AFFLE,Computers - Software - Medium / Small," 1,344 "," 18,840 "
Blue Dart Expres,526612,BLUEDART,Couriers," 7,971 "," 18,916 "
Birlasoft Ltd,532400,BSOFT,Computers - Software - Medium / Small, 690 ," 19,058 "
Atul,500027,ATUL,Chemicals," 6,480 "," 19,077 "
Kalpataru Proj.,522287,KPIL,Transmisson Line Towers / Equipment," 1,176 "," 19,099 "
Trident,521064,TRIDENT,Textiles - Cotton/Blended, 38 ," 19,406 "
Himadri Special,500184,HSCL,Chemicals, 394 ," 19,423 "
Bata India,500043,BATAINDIA,Leather / Leather Products," 1,514 "," 19,456 "
Raymond,500330,RAYMOND,Textiles - Products," 2,923 "," 19,458 "
SignatureGlobal,543990,SIGNATURE,Construction," 1,387 "," 19,485 "
I D F C,532659,IDFC,Finance & Investments, 122 ," 19,545 "
R R Kabel,543981,RRKABEL,Cables - Power," 1,740 "," 19,635 "
Authum Invest,539177,AIIL,Finance & Investments," 1,157 "," 19,655 "
Vinati Organics,524200,VINATIORGA,Chemicals," 1,898 "," 19,675 "
Triveni Turbine,533655,TRITURBINE,Electric Equipment, 621 ," 19,724 "
Mindspace Busine,543217,MINDSPACE,Construction, 333 ," 19,753 "
The Ramco Cement,500260,RAMCOCEM,Cement - South India, 836 ," 19,765 "
Castrol India,500870,CASTROLIND,Chemicals, 201 ," 19,843 "
PTC Industries,539006,PTCIL,Castings & Forgings," 13,742 "," 19,845 "
Devyani Intl.,543330,DEVYANI,Hotels, 165 ," 19,866 "
NCC,500294,NCC,Construction, 316 ," 19,868 "
Multi Comm. Exc.,534091,MCX,Miscellaneous," 3,924 "," 20,012 "
Finolex Inds.,500940,FINPIPE,Plastics Products, 325 ," 20,193 "
Kirloskar Oil,533293,KIRLOSENG,Engines," 1,393 "," 20,210 "
Chambal Fert.,500085,CHAMBLFERT,Fertilizers, 507 ," 20,305 "
Cyient,532175,CYIENT,Computers - Software - Medium / Small," 1,837 "," 20,375 "
PNB Housing,540173,PNBHOUSING,Finance - Housing, 785 ," 20,383 "
Suven Pharma,543064,SUVENPHAR,Pharmaceuticals - Indian - Bulk Drugs & Formln, 804 ," 20,467 "
Waaree Renewab.,534618,,Engineering - Turnkey Services," 1,970 "," 20,513 "
Relaxo Footwear,530517,RELAXO,Leather / Leather Products, 827 ," 20,595 "
TBO Tek,544174,TBOTEK,Travel Agencies," 1,903 "," 20,663 "
Schneider Elect.,534139,SCHNEIDER,Electric Equipment, 865 ," 20,689 "
Pfizer,500680,PFIZER,Pharmaceuticals - Multinational," 4,529 "," 20,717 "
Piramal Pharma,543635,PPLPHARMA,Pharmaceuticals - Indian - Bulk Drugs & Formln, 157 ," 20,846 "
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals - Indian - Bulk Drugs & Formln," 1,167 "," 20,899 "
Piramal Enterp.,500302,PEL,Finance & Investments, 927 ," 20,902 "
Sobha,532784,SOBHA,Construction," 1,957 "," 20,927 "
CreditAcc. Gram.,541770,CREDITACC,Finance & Investments," 1,322 "," 21,075 "
Nexus Select,543913,NXST,Construction, 141 ," 21,289 "
Godfrey Phillips,500163,GODFRYPHLP,Cigarettes," 4,125 "," 21,445 "
CESC,500084,CESC,Power Generation And Supply, 163 ," 21,554 "
CIE Automotive,532756,CIEINDIA,Castings & Forgings, 572 ," 21,711 "
Kansai Nerolac,500165,KANSAINER,Paints / Varnishes, 270 ," 21,834 "
IIFL Finance,532636,IIFL,Finance & Investments, 518 ," 21,956 "
BASF India,500042,BASF,Chemicals," 5,084 "," 22,010 "
Kajaria Ceramics,500233,KAJARIACER,Ceramics - Tiles / Sanitaryware," 1,408 "," 22,426 "
Elgi Equipments,522074,ELGIEQUIP,Compressors / Drilling Equipment, 718 ," 22,768 "
K E C Intl.,532714,KEC,Transmisson Line Towers / Equipment, 887 ," 22,801 "
Hatsun Agro,531531,HATSUN,Food - Processing - Indian," 1,026 "," 22,854 "
Laurus Labs,540222,LAURUSLABS,Pharmaceuticals - Indian - Bulk Drugs & Formln, 425 ," 22,889 "
Five-Star Bus.Fi,543663,FIVESTAR,Finance & Investments, 793 ," 23,199 "
Dr Lal Pathlabs,539524,LALPATHLAB,Healthcare," 2,781 "," 23,213 "
Angel One,543235,ANGELONE,Finance & Investments," 2,602 "," 23,433 "
Gillette India,507815,GILLETTE,Personal Care - Multinational," 7,245 "," 23,611 "
Finolex Cables,500144,FINCABLES,Cables - Power," 1,559 "," 23,849 "
Radico Khaitan,532497,RADICO,Breweries & Distilleries," 1,786 "," 23,888 "
Sumitomo Chemi.,542920,SUMICHEM,Pesticides / Agrochemicals - Indian, 480 ," 23,959 "
Garden Reach Sh.,542011,GRSE,Miscellaneous," 2,099 "," 24,046 "
Tejas Networks,540595,TEJASNET,Telecommunications - Equipment," 1,413 "," 24,150 "
JBM Auto,532605,JBMA,Auto Ancillaries," 2,051 "," 24,256 "
ICICI Securities,541179,ISEC,Finance & Investments, 758 ," 24,525 "
IRB Infra. Trust,,IRBIT,Construction, 220 ," 24,526 "
Narayana Hrudaya,539551,NH,Healthcare," 1,205 "," 24,620 "
Kaynes Tech,543664,KAYNES,Electronics - Components," 3,853 "," 24,630 "
Aarti Industries,524208,AARTIIND,Chemicals, 686 ," 24,877 "
C D S L,,CDSL,Miscellaneous," 2,387 "," 24,947 "
Titagarh Rail,532966,TITAGARH,Engineering," 1,860 "," 25,047 "
Ratnamani Metals,520111,RATNAMANI,Steel - Medium / Small," 3,609 "," 25,294 "
Whirlpool India,500238,WHIRLPOOL,Domestic Appliances," 1,998 "," 25,353 "
Ircon Intl.,541956,IRCON,Construction, 270 ," 25,361 "
Vedant Fashions,543463,MANYAVAR,Trading," 1,052 "," 25,542 "
One 97,543396,PAYTM,Miscellaneous, 402 ," 25,551 "
Century Textiles,500040,CENTURYTEX,Paper," 2,315 "," 25,863 "
Crompton Gr. Con,539876,CROMPTON,Electric Equipment, 405 ," 26,070 "
TVS Holdings,520056,TVSHLTD,Finance & Investments," 13,242 "," 26,791 "
EIH,500840,EIHOTEL,Hotels, 429 ," 26,847 "
KIOCL,540680,KIOCL,Mining / Minerals / Metals, 448 ," 27,227 "
J B Chemicals &,506943,JBCHEPHARM,Pharmaceuticals - Indian - Bulk Drugs & Formln," 1,755 "," 27,234 "
Chola Financial,504973,CHOLAHLDNG,Finance & Investments," 1,454 "," 27,293 "
Tata Chemicals,500770,TATACHEM,Chemicals," 1,103 "," 28,103 "
NBCC,534309,NBCC,Miscellaneous, 157 ," 28,253 "
Jupiter Wagons,533272,JWL,Engineering, 689 ," 28,417 "
Sundram Fasten.,500403,SUNDRMFAST,Auto Ancillaries," 1,353 "," 28,431 "
Syngene Intl.,539268,SYNGENE,Pharmaceuticals - Indian - Bulk Drugs & Formln, 710 ," 28,580 "
Ipca Labs.,524494,IPCALAB,Pharmaceuticals - Indian - Bulk Drugs & Formln," 1,130 "," 28,661 "
Ajanta Pharma,532331,AJANTPHARM,Pharmaceuticals - Indian - Formulations," 2,287 "," 28,800 "
Godrej Industrie,500164,GODREJIND,Chemicals, 856 ," 28,817 "
ZF Commercial,533023,ZFCVINDIA,Auto Ancillaries," 15,551 "," 29,485 "
Delhivery,543529,DELHIVERY,Miscellaneous, 400 ," 29,553 "
Sun TV Network,532733,SUNTV,Entertainment / Electronic Media Software, 752 ," 29,643 "
ITI,523610,ITI,Telecommunications - Equipment, 309 ," 29,682 "
Gland Pharma,543245,GLAND,Pharmaceuticals - Indian - Formulations," 1,825 "," 30,065 "
Emami,531162,EMAMILTD,Personal Care - Indian, 689 ," 30,088 "
K P R Mill Ltd,532889,KPRMILL,Textiles - Products, 882 ," 30,153 "
Bayer Crop Sci.,506285,BAYERCROP,Pesticides / Agrochemicals - Multinational," 6,712 "," 30,167 "
Grindwell Norton,506076,GRINDWELL,Abrasives And Grinding Wheels," 2,734 "," 30,266 "
Amara Raja Ener.,500008,ARE&M,Auto Ancillaries," 1,663 "," 30,440 "
Aegis Logistics,500003,AEGISLOG,Trading, 873 ," 30,637 "
Jyoti CNC Auto.,544081,JYOTICNC,Engineering," 1,355 "," 30,804 "
Hindustan Copper,513599,HINDCOPPER,Mining / Minerals / Metals, 319 ," 30,819 "
Go Digit General,544179,GODIGIT,Finance & Investments, 338 ," 31,001 "
CRISIL,500092,CRISIL,Miscellaneous," 4,252 "," 31,092 "
Brigade Enterpr.,532929,BRIGADE,Construction," 1,348 "," 31,166 "
Poonawalla Fin,524000,POONAWALLA,Finance & Investments, 409 ," 31,705 "
Aditya Bir. Fas.,535755,ABFRL,Textiles - Products, 312 ," 31,718 "
Carborundum Uni.,513375,CARBORUNIV,Abrasives And Grinding Wheels," 1,670 "," 31,768 "
SKF India,500472,SKFINDIA,Bearings," 6,468 "," 31,974 "
Timken India,522113,TIMKEN,Bearings," 4,278 "," 32,175 "
Star Health Insu,543412,STARHEALTH,Finance & Investments, 559 ," 32,708 "
Tata Inv.Corpn.,501301,TATAINVEST,Finance & Investments," 6,475 "," 32,759 "
Bandhan Bank,541153,BANDHANBNK,Banks - Private Sector, 204 ," 32,828 "
Motherson Wiring,543498,MSUMI,Auto Ancillaries, 75 ," 33,295 "
NLC India,513683,NLCINDIA,Power Generation And Supply, 240 ," 33,300 "
Metro Brands,543426,METROBRAND,Leather / Leather Products," 1,229 "," 33,406 "
Max Financial,500271,MFSL,Finance & Investments, 972 ," 33,535 "
Blue Star,500067,BLUESTARCO,Air-conditioners," 1,635 "," 33,609 "
Embassy Off.REIT,542602,EMBASSY,Construction, 355 ," 33,681 "
Tata Motors-DVR,570001,TATAMTRDVR,Automobiles - LCVs / HCVs, 666 ," 33,846 "
J K Cements,532644,JKCEMENT,Cement - North India," 4,389 "," 33,913 "
Dalmia BharatLtd,542216,DALBHARAT,Cement - South India," 1,813 "," 34,011 "
Apar Inds.,532259,APARINDS,Electric Equipment," 8,473 "," 34,036 "
Deepak Nitrite,506401,DEEPAKNTR,Chemicals," 2,502 "," 34,125 "
Natl. Aluminium,532234,NATIONALUM,Aluminium and Aluminium Products, 187 ," 34,365 "
Apollo Tyres,500877,APOLLOTYRE,Tyres, 542 ," 34,416 "
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals - Indian - Bulk Drugs & Formln," 1,231 "," 34,723 "
BSE,,BSE,Miscellaneous," 2,583 "," 34,962 "
Gujarat Fluoroch,542812,FLUOROCHEM,Chemicals," 3,192 "," 35,068 "
Global Health,543654,MEDANTA,Healthcare," 1,308 "," 35,129 "
Indraprastha Gas,532514,IGL,Miscellaneous, 504 ," 35,259 "
360 ONE,542772,360ONE,Finance & Investments, 980 ," 35,566 "
Fortis Health.,532843,FORTIS,Healthcare, 475 ," 35,887 "
Coforge,532541,COFORGE,Computers - Software - Medium / Small," 5,459 "," 36,405 "
Motil.Oswal.Fin.,532892,MOTILALOFS,Finance & Investments, 615 ," 36,691 "
Lloyds Metals,512455,LLOYDSME,Mining / Minerals / Metals, 732 ," 36,995 "
M & M Fin. Serv.,532720,M&MFIN,Finance & Investments, 301 ," 37,142 "
Jubilant Food.,533155,JUBLFOOD,Hotels, 563 ," 37,166 "
M R P L,500109,MRPL,Refineries, 214 ," 37,563 "
Sona BLW Precis.,543300,SONACOMS,Auto Ancillaries, 641 ," 37,592 "
